496: x = 11*x + 18  y = 13*x + 1  order: 165 | 4
497: x = 11*x + 18  y = 30*x + 42 | 4
498: x = 11*x + 23  y = 4*x + 17  order: 165 | 4
499: x = 11*x + 23  y = 39*x + 26 | 4
500: x = 11*x + 24  y = 8*x + 32  order: 165 | 4
501: x = 11*x + 24  y = 35*x + 11 | 4
502: x = 11*x + 25  y = 11*x + 34  order: 55 | 4
503: x = 11*x + 25  y = 32*x + 9 | 4
504: x = 11*x + 30  y = 13*x + 32  order: 165 | 4
505: x = 11*x + 30  y = 30*x + 11 | 4
506: x = 11*x + 32  y = 11*x + 1  order: 165 | 4
507: x = 11*x + 32  y = 32*x + 42 | 4
508: x = 11*x + 33  y = 18*x + 2  order: 55 | 4
509: x = 11*x + 33  y = 25*x + 41 | 4
510: x = 11*x + 36  y = 16*x + 21  order: 165 | 4
511: x = 11*x + 36  y = 27*x + 22 | 4
512: x = 11*x + 38  y = 7*x + 20  order: 165 | 4
513: x = 11*x + 38  y = 36*x + 23 | 4
514: x = 11*x + 39  y = 16*x + 4  order: 33 | 4
515: x = 11*x + 39  y = 27*x + 39 | 4
516: x = 11*x + 40  y = 3*x + 3  order: 55 | 4
517: x = 11*x + 40  y = 40*x + 40 | 4
518: x = 11*x + 42  y = 7*x + 1  order: 165 | 4
519: x = 11*x + 42  y = 36*x + 42 | 4
520: x = 12*x + 2  y = 5*x + 21  order: 33 | 4
521: x = 12*x + 2  y = 38*x + 22 | 4
522: x = 12*x + 5  y = 14*x + 2  order: 165 | 4
523: x = 12*x + 5  y = 29*x + 41 | 4
524: x = 12*x + 9  y = 13*x + 37  order: 33 | 4
525: x = 12*x + 9  y = 30*x + 6 | 4
526: x = 12*x + 10  y = 6*x + 22  order: 33 | 4
527: x = 12*x + 10  y = 37*x + 21 | 4
528: x = 12*x + 13  y = 8*x + 28  order: 165 | 4
529: x = 12*x + 13  y = 35*x + 15 | 4
530: x = 12*x + 15  y = 10*x + 13  order: 33 | 4
531: x = 12*x + 15  y = 33*x + 30 | 4
532: x = 12*x + 16  y = 20*x + 1  order: 165 | 4
533: x = 12*x + 16  y = 23*x + 42 | 4
534: x = 12*x + 17  y = 1*x + 5  order: 165 | 4
535: x = 12*x + 17  y = 42*x + 38 | 4
536: x = 12*x + 20  y = 8  order: 165 | 2
537: x = 12*x + 20  y = 35 | 2
538: x = 12*x + 22  y = 8*x + 10  order: 165 | 4
539: x = 12*x + 22  y = 35*x + 33 | 4
540: x = 12*x + 23  y = 7*x + 0  order: 55 | 4
541: x = 12*x + 23  y = 36*x + 0 | 4
542: x = 12*x + 24  y = 13*x + 20  order: 33 | 4
543: x = 12*x + 24  y = 30*x + 23 | 4
544: x = 12*x + 29  y = 17*x + 31  order: 55 | 4
545: x = 12*x + 29  y = 26*x + 12 | 4
546: x = 12*x + 32  y = 4*x + 12  order: 165 | 4
547: x = 12*x + 32  y = 39*x + 31 | 4
548: x = 12*x + 35  y = 14*x + 7  order: 165 | 4
549: x = 12*x + 35  y = 29*x + 36 | 4
550: x = 12*x + 37  y = 17*x + 23  order: 165 | 4
551: x = 12*x + 37  y = 26*x + 20 | 4
552: x = 12*x + 38  y = 11*x + 2  order: 55 | 4
553: x = 12*x + 38  y = 32*x + 41 | 4
554: x = 12*x + 42  y = 19*x + 23  order: 165 | 4
555: x = 12*x + 42  y = 24*x + 20 | 4
556: x = 13*x + 0  y = 21*x + 42  order: 55 | 4
557: x = 13*x + 0  y = 22*x + 1 | 4
558: x = 13*x + 1  y = 15*x + 36  order: 55 | 4
559: x = 13*x + 1  y = 28*x + 7 | 4
560: x = 13*x + 2  y = 18*x + 4  order: 33 | 4
561: x = 13*x + 2  y = 25*x + 39 | 4
562: x = 13*x + 3  y = 11*x + 32  order: 11 | 4
563: x = 13*x + 3  y = 32*x + 11 | 4
564: x = 13*x + 4  y = 11*x + 37  order: 165 | 4
565: x = 13*x + 4  y = 32*x + 6 | 4
566: x = 13*x + 7  y = 6*x + 9  order: 33 | 4
567: x = 13*x + 7  y = 37*x + 34 | 4
568: x = 13*x + 8  y = 16*x + 10  order: 165 | 4
569: x = 13*x + 8  y = 27*x + 33 | 4
570: x = 13*x + 9  y = 8*x + 7  order: 55 | 4
571: x = 13*x + 9  y = 35*x + 36 | 4
572: x = 13*x + 13  y = 13*x + 21  order: 165 | 4
573: x = 13*x + 13  y = 30*x + 22 | 4
574: x = 13*x + 17  y = 10*x + 21  order: 11 | 4
575: x = 13*x + 17  y = 33*x + 22 | 4
576: x = 13*x + 18  y = 1*x + 9  order: 165 | 4
577: x = 13*x + 18  y = 42*x + 34 | 4
578: x = 13*x + 19  y = 14*x + 18  order: 165 | 4
579: x = 13*x + 19  y = 29*x + 25 | 4
580: x = 13*x + 21  y = 10*x + 1  order: 165 | 4
581: x = 13*x + 21  y = 33*x + 42 | 4
582: x = 13*x + 22  y = 8*x + 13  order: 165 | 4
583: x = 13*x + 22  y = 35*x + 30 | 4
584: x = 13*x + 24  y = 11*x + 2  order: 11 | 4
585: x = 13*x + 24  y = 32*x + 41 | 4
586: x = 13*x + 28  y = 21*x + 2  order: 33 | 4
587: x = 13*x + 28  y = 22*x + 41 | 4
588: x = 13*x + 32  y = 1*x + 5  order: 165 | 4
589: x = 13*x + 32  y = 42*x + 38 | 4
590: x = 13*x + 35  y = 10*x + 1  order: 165 | 4
591: x = 13*x + 35  y = 33*x + 42 | 4
592: x = 13*x + 36  y = 11*x + 5  order: 15 | 4
593: x = 13*x + 36  y = 32*x + 38 | 4
594: x = 13*x + 38  y = 14*x + 3  order: 165 | 4
595: x = 13*x + 38  y = 29*x + 40 | 4
596: x = 13*x + 39  y = 15*x + 11  order: 55 | 4
597: x = 13*x + 39  y = 28*x + 32 | 4
598: x = 13*x + 40  y = 7*x + 29  order: 165 | 4
599: x = 13*x + 40  y = 36*x + 14 | 4
600: x = 13*x + 42  y = 7*x + 8  order: 165 | 4
601: x = 13*x + 42  y = 36*x + 35 | 4
602: x = 14*x + 0  y = 8*x + 9  order: 165 | 4
603: x = 14*x + 0  y = 35*x + 34 | 4
604: x = 14*x + 1  y = 7*x + 4  order: 165 | 4
605: x = 14*x + 1  y = 36*x + 39 | 4
606: x = 14*x + 2  y = 14*x + 23  order: 11 | 4
607: x = 14*x + 2  y = 29*x + 20 | 4
608: x = 14*x + 4  y = 19*x + 7  order: 33 | 4
609: x = 14*x + 4  y = 24*x + 36 | 4
610: x = 14*x + 5  y = 12*x + 13  order: 55 | 4
611: x = 14*x + 5  y = 31*x + 30 | 4
612: x = 14*x + 6  y = 13*x + 23  order: 165 | 4
613: x = 14*x + 6  y = 30*x + 20 | 4
614: x = 14*x + 7  y = 4*x + 2  order: 55 | 4
615: x = 14*x + 7  y = 39*x + 41 | 4
616: x = 14*x + 8  y = 4*x + 18  order: 165 | 4
617: x = 14*x + 8  y = 39*x + 25 | 4
618: x = 14*x + 12  y = 18*x + 31  order: 11 | 4
619: x = 14*x + 12  y = 25*x + 12 | 4
620: x = 14*x + 17  y = 6*x + 9  order: 33 | 4
621: x = 14*x + 17  y = 37*x + 34 | 4
622: x = 14*x + 18  y = 8*x + 26  order: 165 | 4
623: x = 14*x + 18  y = 35*x + 17 | 4
624: x = 14*x + 21  y = 12*x + 5  order: 55 | 4
625: x = 14*x + 21  y = 31*x + 38 | 4
626: x = 14*x + 22  y = 15*x + 0  order: 55 | 4
627: x = 14*x + 22  y = 28*x + 0 | 4
628: x = 14*x + 23  y = 16*x + 0  order: 55 | 4
629: x = 14*x + 23  y = 27*x + 0 | 4
630: x = 14*x + 24  y = 12*x + 28  order: 55 | 4
631: x = 14*x + 24  y = 31*x + 15 | 4
632: x = 14*x + 25  y = 21*x + 12  order: 165 | 4
633: x = 14*x + 25  y = 22*x + 31 | 4
634: x = 14*x + 26  y = 16*x + 33  order: 33 | 4
635: x = 14*x + 26  y = 27*x + 10 | 4
636: x = 14*x + 32  y = 9*x + 8  order: 55 | 4
637: x = 14*x + 32  y = 34*x + 35 | 4
638: x = 14*x + 33  y = 11*x + 8  order: 165 | 4
639: x = 14*x + 33  y = 32*x + 35 | 4
640: x = 14*x + 34  y = 6*x + 39  order: 165 | 4
641: x = 14*x + 34  y = 37*x + 4 | 4
642: x = 14*x + 37  y = 15*x + 42  order: 33 | 4
643: x = 14*x + 37  y = 28*x + 1 | 4
644: x = 14*x + 38  y = 12*x + 0  order: 11 | 4
645: x = 14*x + 38  y = 31*x + 0 | 4
646: x = 14*x + 41  y = 17*x + 39  order: 165 | 4
647: x = 14*x + 41  y = 26*x + 4 | 4
648: x = 15*x + 2  y = 12*x + 29  order: 55 | 4
649: x = 15*x + 2  y = 31*x + 14 | 4
650: x = 15*x + 3  y = 15*x + 41  order: 165 | 4
651: x = 15*x + 3  y = 28*x + 2 | 4
652: x = 15*x + 4  y = 6*x + 3  order: 165 | 4
653: x = 15*x + 4  y = 37*x + 40 | 4
654: x = 15*x + 5  y = 17*x + 17  order: 165 | 4
655: x = 15*x + 5  y = 26*x + 26 | 4
656: x = 15*x + 6  y = 21*x + 9  order: 165 | 4
657: x = 15*x + 6  y = 22*x + 34 | 4
658: x = 15*x + 7  y = 6*x + 1  order: 55 | 4
659: x = 15*x + 7  y = 37*x + 42 | 4
660: x = 15*x + 9  y = 9*x + 1  order: 55 | 4
661: x = 15*x + 9  y = 34*x + 42 | 4
662: x = 15*x + 10  y = 7*x + 18  order: 33 | 4
663: x = 15*x + 10  y = 36*x + 25 | 4
664: x = 15*x + 11  y = 21  order: 165 | 2
665: x = 15*x + 11  y = 22 | 2
666: x = 15*x + 13  y = 16*x + 36  order: 55 | 4
667: x = 15*x + 13  y = 27*x + 7 | 4
668: x = 15*x + 15  y = 10*x + 18  order: 165 | 4
669: x = 15*x + 15  y = 33*x + 25 | 4
670: x = 15*x + 16  y = 12*x + 11  order: 55 | 4
671: x = 15*x + 16  y = 31*x + 32 | 4
672: x = 15*x + 17  y = 3*x + 6  order: 165 | 4
673: x = 15*x + 17  y = 40*x + 37 | 4
674: x = 15*x + 20  y = 21*x + 2  order: 55 | 4
675: x = 15*x + 20  y = 22*x + 41 | 4
676: x = 15*x + 25  y = 3*x + 35  order: 165 | 4
677: x = 15*x + 25  y = 40*x + 8 | 4
678: x = 15*x + 26  y = 20*x + 5  order: 33 | 4
679: x = 15*x + 26  y = 23*x + 38 | 4
680: x = 15*x + 28  y = 10*x + 20  order: 55 | 4
681: x = 15*x + 28  y = 33*x + 23 | 4
682: x = 15*x + 29  y = 16*x + 20  order: 165 | 4
683: x = 15*x + 29  y = 27*x + 23 | 4
684: x = 15*x + 30  y = 18*x + 3  order: 55 | 4
685: x = 15*x + 30  y = 25*x + 40 | 4
686: x = 15*x + 32  y = 5*x + 4  order: 165 | 4
687: x = 15*x + 32  y = 38*x + 39 | 4
688: x = 15*x + 34  y = 7*x + 13  order: 33 | 4
689: x = 15*x + 34  y = 36*x + 30 | 4
690: x = 15*x + 36  y = 16*x + 15  order: 33 | 4
691: x = 15*x + 36  y = 27*x + 28 | 4
692: x = 15*x + 38  y = 21*x + 2  order: 165 | 4
693: x = 15*x + 38  y = 22*x + 41 | 4
694: x = 15*x + 40  y = 8*x + 27  order: 165 | 4
695: x = 15*x + 40  y = 35*x + 16 | 4
696: x = 16*x + 2  y = 10*x + 11  order: 165 | 4
697: x = 16*x + 2  y = 33*x + 32 | 4
698: x = 16*x + 8  y = 2*x + 29  order: 165 | 4
699: x = 16*x + 8  y = 41*x + 14 | 4
700: x = 16*x + 10  y = 7*x + 16  order: 165 | 4
701: x = 16*x + 10  y = 36*x + 27 | 4
702: x = 16*x + 15  y = 15*x + 28  order: 33 | 4
703: x = 16*x + 15  y = 28*x + 15 | 4
704: x = 16*x + 16  y = 3*x + 9  order: 165 | 4
705: x = 16*x + 16  y = 40*x + 34 | 4
706: x = 16*x + 18  y = 15*x + 15  order: 55 | 4
707: x = 16*x + 18  y = 28*x + 28 | 4
708: x = 16*x + 19  y = 6*x + 9  order: 33 | 4
709: x = 16*x + 19  y = 37*x + 34 | 4
710: x = 16*x + 23  y = 8*x + 41  order: 11 | 4
711: x = 16*x + 23  y = 35*x + 2 | 4
712: x = 16*x + 24  y = 8*x + 5  order: 165 | 4
713: x = 16*x + 24  y = 35*x + 38 | 4
714: x = 16*x + 30  y = 4*x + 39  order: 55 | 4
715: x = 16*x + 30  y = 39*x + 4 | 4
716: x = 16*x + 35  y = 12*x + 21  order: 33 | 4
717: x = 16*x + 35  y = 31*x + 22 | 4
718: x = 16*x + 38  y = 7*x + 35  order: 165 | 4
719: x = 16*x + 38  y = 36*x + 8 | 4
720: x = 17*x + 0  y = 10*x + 17  order: 165 | 4
721: x = 17*x + 0  y = 33*x + 26 | 4
722: x = 17*x + 1  y = 19*x + 0  order: 55 | 4
723: x = 17*x + 1  y = 24*x + 0 | 4
724: x = 17*x + 2  y = 1  order: 55 | 2
725: x = 17*x + 2  y = 42 | 2
726: x = 17*x + 3  y = 3*x + 7  order: 165 | 4
727: x = 17*x + 3  y = 40*x + 36 | 4
728: x = 17*x + 4  y = 7*x + 37  order: 11 | 4
729: x = 17*x + 4  y = 36*x + 6 | 4
730: x = 17*x + 8  y = 6*x + 18  order: 55 | 4
731: x = 17*x + 8  y = 37*x + 25 | 4
732: x = 17*x + 10  y = 4*x + 5  order: 165 | 4
733: x = 17*x + 10  y = 39*x + 38 | 4
734: x = 17*x + 11  y = 14*x + 9  order: 55 | 4
735: x = 17*x + 11  y = 29*x + 34 | 4
736: x = 17*x + 14  y = 4*x + 33  order: 165 | 4
737: x = 17*x + 14  y = 39*x + 10 | 4
738: x = 17*x + 15  y = 13  order: 33 | 2
739: x = 17*x + 15  y = 30 | 2
740: x = 17*x + 17  y = 6*x + 23  order: 55 | 4
741: x = 17*x + 17  y = 37*x + 20 | 4
742: x = 17*x + 18  y = 12*x + 22  order: 165 | 4
743: x = 17*x + 18  y = 31*x + 21 | 4
744: x = 17*x + 20  y = 4*x + 6  order: 165 | 4
745: x = 17*x + 20  y = 39*x + 37 | 4
746: x = 17*x + 22  y = 5*x + 7  order: 55 | 4
747: x = 17*x + 22  y = 38*x + 36 | 4
748: x = 17*x + 23  y = 1*x + 6  order: 55 | 4
749: x = 17*x + 23  y = 42*x + 37 | 4
750: x = 17*x + 24  y = 13*x + 36  order: 55 | 4
751: x = 17*x + 24  y = 30*x + 7 | 4
752: x = 17*x + 27  y = 2*x + 42  order: 55 | 4
753: x = 17*x + 27  y = 41*x + 1 | 4
754: x = 17*x + 28  y = 8*x + 1  order: 55 | 4
755: x = 17*x + 28  y = 35*x + 42 | 4
756: x = 17*x + 30  y = 10*x + 1  order: 165 | 4
757: x = 17*x + 30  y = 33*x + 42 | 4
758: x = 17*x + 32  y = 11*x + 17  order: 11 | 4
759: x = 17*x + 32  y = 32*x + 26 | 4
760: x = 17*x + 34  y = 4*x + 8  order: 55 | 4
761: x = 17*x + 34  y = 39*x + 35 | 4
762: x = 17*x + 35  y = 7*x + 9  order: 11 | 4
763: x = 17*x + 35  y = 36*x + 34 | 4
764: x = 17*x + 39  y = 8*x + 18  order: 165 | 4
765: x = 17*x + 39  y = 35*x + 25 | 4
766: x = 17*x + 40  y = 17*x + 36  order: 33 | 4
767: x = 17*x + 40  y = 26*x + 7 | 4
768: x = 17*x + 42  y = 9*x + 33  order: 165 | 4
769: x = 17*x + 42  y = 34*x + 10 | 4
770: x = 18*x + 0  y = 1*x + 30  order: 165 | 4
771: x = 18*x + 0  y = 42*x + 13 | 4
772: x = 18*x + 2  y = 9*x + 36  order: 33 | 4
773: x = 18*x + 2  y = 34*x + 7 | 4
774: x = 18*x + 4  y = 1*x + 23  order: 33 | 4
775: x = 18*x + 4  y = 42*x + 20 | 4
776: x = 18*x + 5  y = 8*x + 6  order: 165 | 4
777: x = 18*x + 5  y = 35*x + 37 | 4
778: x = 18*x + 6  y = 3*x + 37  order: 165 | 4
779: x = 18*x + 6  y = 40*x + 6 | 4
780: x = 18*x + 8  y = 16*x + 24  order: 165 | 4
781: x = 18*x + 8  y = 27*x + 19 | 4
782: x = 18*x + 13  y = 20*x + 28  order: 165 | 4
783: x = 18*x + 13  y = 23*x + 15 | 4
784: x = 18*x + 16  y = 1*x + 26  order: 55 | 4
785: x = 18*x + 16  y = 42*x + 17 | 4
786: x = 18*x + 18  y = 13*x + 22  order: 165 | 4
787: x = 18*x + 18  y = 30*x + 21 | 4
788: x = 18*x + 19  y = 9*x + 17  order: 165 | 4
789: x = 18*x + 19  y = 34*x + 26 | 4
790: x = 18*x + 20  y = 17*x + 8  order: 165 | 4
791: x = 18*x + 20  y = 26*x + 35 | 4
792: x = 18*x + 22  y = 5*x + 2  order: 55 | 4
793: x = 18*x + 22  y = 38*x + 41 | 4
794: x = 18*x + 23  y = 5*x + 36  order: 33 | 4
795: x = 18*x + 23  y = 38*x + 7 | 4
796: x = 18*x + 24  y = 11*x + 2  order: 55 | 4
797: x = 18*x + 24  y = 32*x + 41 | 4
798: x = 18*x + 28  y = 14  order: 165 | 2
799: x = 18*x + 28  y = 29 | 2
800: x = 18*x + 30  y = 18*x + 0  order: 55 | 4
801: x = 18*x + 30  y = 25*x + 0 | 4
802: x = 18*x + 33  y = 19  order: 55 | 2
803: x = 18*x + 33  y = 24 | 2
804: x = 18*x + 34  y = 6*x + 30  order: 55 | 4
805: x = 18*x + 34  y = 37*x + 13 | 4
806: x = 18*x + 37  y = 1*x + 5  order: 55 | 4
807: x = 18*x + 37  y = 42*x + 38 | 4
808: x = 18*x + 38  y = 14*x + 42  order: 165 | 4
809: x = 18*x + 38  y = 29*x + 1 | 4
810: x = 18*x + 42  y = 18*x + 26  order: 165 | 4
811: x = 18*x + 42  y = 25*x + 17 | 4
812: x = 19*x + 4  y = 7*x + 33  order: 33 | 4
813: x = 19*x + 4  y = 36*x + 10 | 4
814: x = 19*x + 5  y = 12*x + 12  order: 165 | 4
815: x = 19*x + 5  y = 31*x + 31 | 4
816: x = 19*x + 7  y = 21*x + 41  order: 55 | 4
817: x = 19*x + 7  y = 22*x + 2 | 4
818: x = 19*x + 8  y = 18*x + 6  order: 55 | 4
819: x = 19*x + 8  y = 25*x + 37 | 4
820: x = 19*x + 9  y = 8*x + 17  order: 33 | 4
821: x = 19*x + 9  y = 35*x + 26 | 4
822: x = 19*x + 11  y = 4*x + 10  order: 11 | 4
823: x = 19*x + 11  y = 39*x + 33 | 4
824: x = 19*x + 12  y = 6*x + 13  order: 11 | 4
825: x = 19*x + 12  y = 37*x + 30 | 4
826: x = 19*x + 19  y = 20*x + 8  order: 55 | 4
827: x = 19*x + 19  y = 23*x + 35 | 4
828: x = 19*x + 21  y = 10*x + 39  order: 165 | 4
829: x = 19*x + 21  y = 33*x + 4 | 4
830: x = 19*x + 25  y = 3*x + 30  order: 165 | 4
831: x = 19*x + 25  y = 40*x + 13 | 4
832: x = 19*x + 26  y = 15*x + 31  order: 11 | 4
833: x = 19*x + 26  y = 28*x + 12 | 4
834: x = 19*x + 27  y = 14*x + 20  order: 165 | 4
835: x = 19*x + 27  y = 29*x + 23 | 4
836: x = 19*x + 30  y = 7*x + 36  order: 165 | 4
837: x = 19*x + 30  y = 36*x + 7 | 4
838: x = 19*x + 33  y = 8*x + 27  order: 165 | 4
839: x = 19*x + 33  y = 35*x + 16 | 4
840: x = 19*x + 36  y = 3*x + 33  order: 55 | 4
841: x = 19*x + 36  y = 40*x + 10 | 4
842: x = 19*x + 39  y = 15*x + 32  order: 55 | 4
843: x = 19*x + 39  y = 28*x + 11 | 4
844: x = 19*x + 40  y = 10*x + 30  order: 55 | 4
845: x = 19*x + 40  y = 33*x + 13 | 4
846: x = 19*x + 41  y = 11*x + 11  order: 55 | 4
847: x = 19*x + 41  y = 32*x + 32 | 4
848: x = 20*x + 0  y = 10*x + 2  order: 165 | 4
849: x = 20*x + 0  y = 33*x + 41 | 4
850: x = 20*x + 1  y = 3*x + 38  order: 165 | 4
851: x = 20*x + 1  y = 40*x + 5 | 4
852: x = 20*x + 3  y = 5*x + 13  order: 165 | 4
853: x = 20*x + 3  y = 38*x + 30 | 4
854: x = 20*x + 5  y = 16*x + 16  order: 165 | 4
855: x = 20*x + 5  y = 27*x + 27 | 4
856: x = 20*x + 7  y = 17*x + 27  order: 165 | 4
857: x = 20*x + 7  y = 26*x + 16 | 4
858: x = 20*x + 8  y = 7*x + 27  order: 165 | 4
859: x = 20*x + 8  y = 36*x + 16 | 4
860: x = 20*x + 9  y = 18*x + 0  order: 165 | 4
861: x = 20*x + 9  y = 25*x + 0 | 4
862: x = 20*x + 10  y = 16*x + 39  order: 165 | 4
863: x = 20*x + 10  y = 27*x + 4 | 4
864: x = 20*x + 12  y = 1*x + 36  order: 165 | 4
865: x = 20*x + 12  y = 42*x + 7 | 4
866: x = 20*x + 13  y = 17*x + 27  order: 11 | 4
867: x = 20*x + 13  y = 26*x + 16 | 4
868: x = 20*x + 15  y = 6*x + 10  order: 165 | 4
869: x = 20*x + 15  y = 37*x + 33 | 4
870: x = 20*x + 16  y = 20*x + 20  order: 165 | 4
871: x = 20*x + 16  y = 23*x + 23 | 4
872: x = 20*x + 17  y = 17*x + 4  order: 165 | 4
873: x = 20*x + 17  y = 26*x + 39 | 4
874: x = 20*x + 18  y = 15*x + 41  order: 55 | 4
875: x = 20*x + 18  y = 28*x + 2 | 4
876: x = 20*x + 22  y = 5*x + 24  order: 33 | 4
877: x = 20*x + 22  y = 38*x + 19 | 4
878: x = 20*x + 23  y = 7*x + 40  order: 165 | 4
879: x = 20*x + 23  y = 36*x + 3 | 4
880: x = 20*x + 25  y = 7*x + 22  order: 11 | 4
881: x = 20*x + 25  y = 36*x + 21 | 4
882: x = 20*x + 27  y = 15*x + 18  order: 165 | 4
883: x = 20*x + 27  y = 28*x + 25 | 4
884: x = 20*x + 28  y = 8*x + 34  order: 165 | 4
885: x = 20*x + 28  y = 35*x + 9 | 4
886: x = 20*x + 31  y = 10*x + 36  order: 165 | 4
887: x = 20*x + 31  y = 33*x + 7 | 4
888: x = 20*x + 32  y = 6*x + 26  order: 165 | 4
889: x = 20*x + 32  y = 37*x + 17 | 4
890: x = 20*x + 34  y = 10*x + 11  order: 55 | 4
891: x = 20*x + 34  y = 33*x + 32 | 4
892: x = 20*x + 36  y = 2*x + 26  order: 165 | 4
893: x = 20*x + 36  y = 41*x + 17 | 4
894: x = 20*x + 39  y = 11*x + 32  order: 165 | 4
895: x = 20*x + 39  y = 32*x + 11 | 4
896: x = 20*x + 41  y = 20  order: 33 | 2
897: x = 20*x + 41  y = 23 | 2
898: x = 20*x + 42  y = 10*x + 22  order: 165 | 4
899: x = 20*x + 42  y = 33*x + 21 | 4
900: x = 21*x + 2  y = 2*x + 42  order: 165 | 4
901: x = 21*x + 2  y = 41*x + 1 | 4
902: x = 21*x + 4  y = 15*x + 3  order: 165 | 4
903: x = 21*x + 4  y = 28*x + 40 | 4
904: x = 21*x + 5  y = 1*x + 28  order: 55 | 4
905: x = 21*x + 5  y = 42*x + 15 | 4
906: x = 21*x + 6  y = 7*x + 30  order: 55 | 4
907: x = 21*x + 6  y = 36*x + 13 | 4
908: x = 21*x + 7  y = 13*x + 8  order: 55 | 4
909: x = 21*x + 7  y = 30*x + 35 | 4
910: x = 21*x + 11  y = 9*x + 22  order: 165 | 4
911: x = 21*x + 11  y = 34*x + 21 | 4
912: x = 21*x + 12  y = 7*x + 35  order: 165 | 4
913: x = 21*x + 12  y = 36*x + 8 | 4
914: x = 21*x + 13  y = 17*x + 39  order: 165 | 4
915: x = 21*x + 13  y = 26*x + 4 | 4
916: x = 21*x + 17  y = 13*x + 41  order: 165 | 4
917: x = 21*x + 17  y = 30*x + 2 | 4
918: x = 21*x + 18  y = 19*x + 2  order: 55 | 4
919: x = 21*x + 18  y = 24*x + 41 | 4
920: x = 21*x + 20  y = 15*x + 35  order: 165 | 4
921: x = 21*x + 20  y = 28*x + 8 | 4
922: x = 21*x + 22  y = 19*x + 42  order: 55 | 4
923: x = 21*x + 22  y = 24*x + 1 | 4
924: x = 21*x + 24  y = 12*x + 40  order: 55 | 4
925: x = 21*x + 24  y = 31*x + 3 | 4
926: x = 21*x + 25  y = 18*x + 9  order: 165 | 4
927: x = 21*x + 25  y = 25*x + 34 | 4
928: x = 21*x + 27  y = 4*x + 28  order: 165 | 4
929: x = 21*x + 27  y = 39*x + 15 | 4
930: x = 21*x + 28  y = 8*x + 38  order: 165 | 4
931: x = 21*x + 28  y = 35*x + 5 | 4
932: x = 21*x + 30  y = 20*x + 9  order: 165 | 4
933: x = 21*x + 30  y = 23*x + 34 | 4
934: x = 21*x + 31  y = 2*x + 19  order: 55 | 4
935: x = 21*x + 31  y = 41*x + 24 | 4
936: x = 21*x + 32  y = 3*x + 3  order: 165 | 4
937: x = 21*x + 32  y = 40*x + 40 | 4
938: x = 21*x + 33  y = 15*x + 40  order: 165 | 4
939: x = 21*x + 33  y = 28*x + 3 | 4
940: x = 21*x + 34  y = 6*x + 14  order: 11 | 4
941: x = 21*x + 34  y = 37*x + 29 | 4
942: x = 21*x + 38  y = 19*x + 40  order: 165 | 4
943: x = 21*x + 38  y = 24*x + 3 | 4
944: x = 21*x + 39  y = 3*x + 23  order: 55 | 4
945: x = 21*x + 39  y = 40*x + 20 | 4
946: x = 21*x + 41  y = 15*x + 36  order: 165 | 4
947: x = 21*x + 41  y = 28*x + 7 | 4
948: x = 21*x + 42  y = 19*x + 42  order: 165 | 4
949: x = 21*x + 42  y = 24*x + 1 | 4
950: x = 22*x + 1  y = 19*x + 20  order: 55 | 4
951: x = 22*x + 1  y = 24*x + 23 | 4
952: x = 22*x + 3  y = 12*x + 15  order: 55 | 4
953: x = 22*x + 3  y = 31*x + 28 | 4
954: x = 22*x + 4  y = 18*x + 9  order: 165 | 4
955: x = 22*x + 4  y = 25*x + 34 | 4
956: x = 22*x + 6  y = 4*x + 19  order: 165 | 4
957: x = 22*x + 6  y = 39*x + 24 | 4
958: x = 22*x + 7  y = 8*x + 13  order: 165 | 4
959: x = 22*x + 7  y = 35*x + 30 | 4
960: x = 22*x + 9  y = 20*x + 11  order: 165 | 4
961: x = 22*x + 9  y = 23*x + 32 | 4
962: x = 22*x + 10  y = 2*x + 26  order: 55 | 4
963: x = 22*x + 10  y = 41*x + 17 | 4
964: x = 22*x + 11  y = 3*x + 0  order: 165 | 4
965: x = 22*x + 11  y = 40*x + 0 | 4
966: x = 22*x + 12  y = 15*x + 18  order: 165 | 4
967: x = 22*x + 12  y = 28*x + 25 | 4
968: x = 22*x + 13  y = 6*x + 35  order: 11 | 4
969: x = 22*x + 13  y = 37*x + 8 | 4
970: x = 22*x + 17  y = 19*x + 22  order: 165 | 4
971: x = 22*x + 17  y = 24*x + 21 | 4
972: x = 22*x + 18  y = 3*x + 23  order: 55 | 4
973: x = 22*x + 18  y = 40*x + 20 | 4
974: x = 22*x + 20  y = 15*x + 22  order: 165 | 4
975: x = 22*x + 20  y = 28*x + 21 | 4
976: x = 22*x + 21  y = 19*x + 20  order: 165 | 4
977: x = 22*x + 21  y = 24*x + 23 | 4
978: x = 22*x + 24  y = 2*x + 3  order: 165 | 4
979: x = 22*x + 24  y = 41*x + 40 | 4
980: x = 22*x + 26  y = 15*x + 12  order: 165 | 4
981: x = 22*x + 26  y = 28*x + 31 | 4
982: x = 22*x + 27  y = 1*x + 16  order: 55 | 4
983: x = 22*x + 27  y = 42*x + 27 | 4
984: x = 22*x + 28  y = 7*x + 20  order: 55 | 4
985: x = 22*x + 28  y = 36*x + 23 | 4
986: x = 22*x + 29  y = 13*x + 5  order: 55 | 4
987: x = 22*x + 29  y = 30*x + 38 | 4
988: x = 22*x + 33  y = 9*x + 30  order: 165 | 4
